Global Stock Index Fund

Date,NAV
"""28/10/2013""","""13.9374"""
"""25/10/2013""","""13.9098"""
"""24/10/2013""","""13.9000"""
"""23/10/2013""","""13.8667"""
"""22/10/2013""","""13.9537"""
"""21/10/2013""","""13.9568"""
"""18/10/2013""","""13.9231"""
"""17/10/2013""","""13.8549"""
"""16/10/2013""","""13.8872"""
"""15/10/2013""","""13.7671"""
"""14/10/2013""","""13.7236"""
"""11/10/2013""","""13.7001"""
"""10/10/2013""","""13.6400"""
"""09/10/2013""","""13.4145"""
"""08/10/2013""","""13.3641"""
"""07/10/2013""","""13.5039"""
"""04/10/2013""","""13.5780"""
"""03/10/2013""","""13.5088"""
"""02/10/2013""","""13.6139"""
"""01/10/2013""","""13.7005"""
"""30/09/2013""","""13.6018"""
"""27/09/2013""","""13.6968"""
"""26/09/2013""","""13.7731"""
"""25/09/2013""","""13.7103"""
"""24/09/2013""","""13.7411"""
"""23/09/2013""","""13.7603"""
"""20/09/2013""","""13.7905"""
"""19/09/2013""","""13.8441"""
"""18/09/2013""","""13.9416"""
"""17/09/2013""","""13.8131"""
"""16/09/2013""","""13.8031"""
"""13/09/2013""","""13.7847"""
"""12/09/2013""","""13.7271"""
"""11/09/2013""","""13.7579"""
"""10/09/2013""","""13.7337"""
"""09/09/2013""","""13.6287"""
"""06/09/2013""","""13.6041"""
"""05/09/2013""","""13.6001"""
"""04/09/2013""","""13.5074"""
"""03/09/2013""","""13.4541"""
"""02/09/2013""","""13.3777"""
"""30/08/2013""","""13.3028"""
"""29/08/2013""","""13.3392"""
"""28/08/2013""","""13.2129"""
"""27/08/2013""","""13.1978"""
"""26/08/2013""","""13.3945"""
"""23/08/2013""","""13.4014"""
"""22/08/2013""","""13.3637"""
"""21/08/2013""","""13.2593"""
"""20/08/2013""","""13.3054"""
"""19/08/2013""","""13.3877"""
"""16/08/2013""","""13.4698"""
"""15/08/2013""","""13.5464"""
"""14/08/2013""","""13.6995"""
"""13/08/2013""","""13.7268"""
"""12/08/2013""","""13.6388"""
"""09/08/2013""","""13.6052"""
"""08/08/2013""","""13.5779"""
"""07/08/2013""","""13.5688"""
"""06/08/2013""","""13.6517"""
"""05/08/2013""","""13.7450"""
"""02/08/2013""","""13.7303"""
"""01/08/2013""","""13.7011"""
"""31/07/2013""","""13.5021"""
"""30/07/2013""","""13.5510"""
"""29/07/2013""","""13.5351"""
"""26/07/2013""","""13.5899"""
"""25/07/2013""","""13.6332"""
"""24/07/2013""","""13.6383"""
"""23/07/2013""","""13.6693"""
"""22/07/2013""","""13.7026"""
"""19/07/2013""","""13.6950"""
"""18/07/2013""","""13.7234"""
"""17/07/2013""","""13.6505"""
"""16/07/2013""","""13.5783"""
"""15/07/2013""","""13.6757"""
"""12/07/2013""","""13.6454"""
"""11/07/2013""","""13.6440"""
"""10/07/2013""","""13.6218"""
"""09/07/2013""","""13.6523"""
"""08/07/2013""","""13.4682"""
"""05/07/2013""","""13.4203"""
"""04/07/2013""","""13.3305"""
"""03/07/2013""","""13.2006"""
"""02/07/2013""","""13.1759"""
"""01/07/2013""","""13.1691"""
"""28/06/2013""","""13.1066"""
"""27/06/2013""","""13.1258"""
"""26/06/2013""","""13.0304"""
"""25/06/2013""","""12.8380"""
"""24/06/2013""","""12.7121"""
"""21/06/2013""","""12.8526"""
"""20/06/2013""","""12.8394"""
"""19/06/2013""","""13.0722"""
"""18/06/2013""","""13.1552"""
"""17/06/2013""","""13.1457"""
"""14/06/2013""","""13.0352"""
"""13/06/2013""","""13.0784"""
"""12/06/2013""","""12.9823"""
"""11/06/2013""","""13.0908"""
"""10/06/2013""","""13.2573"""
"""07/06/2013""","""13.2052"""
"""06/06/2013""","""13.0934"""
"""05/06/2013""","""13.1647"""
"""04/06/2013""","""13.3813"""
"""03/06/2013""","""13.4173"""
"""31/05/2013""","""13.4816"""
"""30/05/2013""","""13.5644"""
"""29/05/2013""","""13.6316"""
"""28/05/2013""","""13.8191"""
"""27/05/2013""","""13.6609"""
"""24/05/2013""","""13.6993"""
"""23/05/2013""","""13.7346"""
"""22/05/2013""","""13.9407"""
"""21/05/2013""","""14.0138"""
"""20/05/2013""","""14.0099"""
"""17/05/2013""","""13.9925"""
"""16/05/2013""","""13.8462"""
"""15/05/2013""","""13.9304"""
"""14/05/2013""","""13.7545"""
"""13/05/2013""","""13.6695"""
"""10/05/2013""","""13.6643"""
"""09/05/2013""","""13.5352"""
"""08/05/2013""","""13.5205"""
"""07/05/2013""","""13.5011"""
"""06/05/2013""","""13.4371"""
"""03/05/2013""","""13.3801"""
"""02/05/2013""","""13.3083"""
"""01/05/2013""","""13.1568"""
"""30/04/2013""","""13.2506"""
"""29/04/2013""","""13.2651"""
"""26/04/2013""","""13.2398"""
"""25/04/2013""","""13.2712"""
"""24/04/2013""","""13.2039"""
"""23/04/2013""","""13.1178"""
"""22/04/2013""","""12.9489"""
"""19/04/2013""","""12.8542"""
"""18/04/2013""","""12.7749"""
"""17/04/2013""","""12.8774"""
"""16/04/2013""","""12.9533"""
"""15/04/2013""","""12.9282"""
"""12/04/2013""","""13.1418"""
"""11/04/2013""","""13.1678"""
"""10/04/2013""","""13.1143"""
"""09/04/2013""","""12.9648"""
"""08/04/2013""","""12.9458"""
"""05/04/2013""","""12.8711"""
"""04/04/2013""","""13.0674"""
"""03/04/2013""","""13.1040"""
"""02/04/2013""","""13.2021"""
"""01/04/2013""","""13.1257"""
"""28/03/2013""","""13.1924"""
"""27/03/2013""","""13.2018"""
"""26/03/2013""","""13.1456"""
"""25/03/2013""","""13.0656"""
"""22/03/2013""","""13.0018"""
"""21/03/2013""","""13.0215"""
"""20/03/2013""","""13.0653"""
"""19/03/2013""","""13.0580"""
"""18/03/2013""","""13.0244"""
"""15/03/2013""","""13.0379"""
"""14/03/2013""","""13.0842"""
"""13/03/2013""","""13.0210"""
"""12/03/2013""","""12.9763"""
"""11/03/2013""","""12.9967"""
"""08/03/2013""","""12.9742"""
"""07/03/2013""","""12.8392"""
"""06/03/2013""","""12.8947"""
"""05/03/2013""","""12.8477"""
"""04/03/2013""","""12.7255"""
"""01/03/2013""","""12.7205"""
"""28/02/2013""","""12.6643"""
"""27/02/2013""","""12.5782"""
"""26/02/2013""","""12.4907"""
"""25/02/2013""","""12.4003"""
"""22/02/2013""","""12.5468"""
"""21/02/2013""","""12.4002"""
"""20/02/2013""","""12.4198"""
"""19/02/2013""","""12.5173"""
"""18/02/2013""","""12.4221"""
"""15/02/2013""","""12.4074"""
"""14/02/2013""","""12.4562"""
"""13/02/2013""","""12.3871"""
"""12/02/2013""","""12.3566"""
"""11/02/2013""","""12.3637"""
"""08/02/2013""","""12.4043"""
"""07/02/2013""","""12.3210"""
"""06/02/2013""","""12.2400"""
"""05/02/2013""","""12.2199"""
"""04/02/2013""","""12.1448"""
"""01/02/2013""","""12.1703"""
"""31/01/2013""","""12.1816"""
"""30/01/2013""","""12.2202"""
"""29/01/2013""","""12.3126"""
"""28/01/2013""","""12.2610"""
"""25/01/2013""","""12.2697"""
"""24/01/2013""","""12.2805"""
"""23/01/2013""","""12.3381"""
"""22/01/2013""","""12.3378"""
"""21/01/2013""","""12.2752"""
"""18/01/2013""","""12.2844"""
"""17/01/2013""","""12.2064"""
"""16/01/2013""","""12.1989"""
"""15/01/2013""","""12.1848"""
"""14/01/2013""","""12.1450"""
"""11/01/2013""","""12.1792"""
"""10/01/2013""","""12.2696"""
"""09/01/2013""","""12.3275"""
"""08/01/2013""","""12.2618"""
"""07/01/2013""","""12.2713"""
"""04/01/2013""","""12.3513"""
"""03/01/2013""","""12.2532"""
"""02/01/2013""","""12.1475"""
"""31/12/2012""","""11.9399"""
"""28/12/2012""","""11.8028"""
"""24/12/2012""","""11.9261"""
"""21/12/2012""","""11.9684"""
"""20/12/2012""","""12.0072"""
"""19/12/2012""","""11.9600"""
"""18/12/2012""","""11.9938"""
"""17/12/2012""","""11.9271"""
"""14/12/2012""","""11.8871"""
"""13/12/2012""","""11.9256"""
"""12/12/2012""","""12.0095"""
"""11/12/2012""","""12.0247"""
"""10/12/2012""","""12.0201"""
"""07/12/2012""","""12.0070"""
"""06/12/2012""","""11.9381"""
"""05/12/2012""","""11.8296"""
"""04/12/2012""","""11.7990"""
"""03/12/2012""","""11.8149"""
"""30/11/2012""","""11.8852"""
"""29/11/2012""","""11.9032"""
"""28/11/2012""","""11.8673"""
"""27/11/2012""","""11.8050"""
"""26/11/2012""","""11.8035"""
"""23/11/2012""","""11.8297"""
"""21/11/2012""","""11.7700"""
"""20/11/2012""","""11.7562"""
"""19/11/2012""","""11.7404"""
"""16/11/2012""","""11.5864"""
"""15/11/2012""","""11.5128"""
"""14/11/2012""","""11.5998"""
"""13/11/2012""","""11.7480"""
"""12/11/2012""","""11.7696"""
"""09/11/2012""","""11.7875"""
"""08/11/2012""","""11.7744"""
"""07/11/2012""","""11.8613"""
"""06/11/2012""","""12.0175"""
"""05/11/2012""","""11.9611"""
"""02/11/2012""","""11.9252"""
"""01/11/2012""","""11.9078"""
"""31/10/2012""","""11.7829"""
"""30/10/2012""","""11.7702"""
"""26/10/2012""","""11.7952"""
"""25/10/2012""","""11.7927"""
"""24/10/2012""","""11.7478"""
"""23/10/2012""","""11.7622"""
"""22/10/2012""","""11.8537"""
"""19/10/2012""","""11.9023"""
"""18/10/2012""","""12.0020"""
"""17/10/2012""","""11.9769"""
"""16/10/2012""","""11.9732"""
"""15/10/2012""","""11.9027"""
"""12/10/2012""","""11.8131"""
"""11/10/2012""","""11.8606"""
"""10/10/2012""","""11.8645"""
"""09/10/2012""","""11.9444"""
"""08/10/2012""","""11.9938"""
"""05/10/2012""","""11.9849"""
"""04/10/2012""","""11.9835"""
"""03/10/2012""","""11.9873"""
"""02/10/2012""","""11.9609"""
"""01/10/2012""","""11.9822"""
"""28/09/2012""","""11.9525"""
"""27/09/2012""","""12.0347"""
"""26/09/2012""","""11.9561"""
"""25/09/2012""","""11.9933"""
"""24/09/2012""","""12.0774"""
"""21/09/2012""","""12.0644"""
"""20/09/2012""","""12.0668"""
"""19/09/2012""","""12.0318"""
"""18/09/2012""","""11.9941"""
"""17/09/2012""","""11.9656"""
"""14/09/2012""","""12.0027"""
"""13/09/2012""","""12.0618"""
"""12/09/2012""","""11.9628"""
"""11/09/2012""","""11.9548"""
"""10/09/2012""","""11.9613"""
"""07/09/2012""","""12.0001"""
"""06/09/2012""","""12.0228"""
"""05/09/2012""","""11.8261"""
"""04/09/2012""","""11.8759"""
"""31/08/2012""","""11.8766"""
"""30/08/2012""","""11.9109"""
"""29/08/2012""","""11.9868"""
"""28/08/2012""","""11.9574"""
"""27/08/2012""","""12.0259"""
"""24/08/2012""","""12.0187"""
"""23/08/2012""","""11.9500"""
"""22/08/2012""","""12.0845"""
"""21/08/2012""","""12.1243"""
"""20/08/2012""","""12.2251"""
"""17/08/2012""","""12.2722"""
"""16/08/2012""","""12.1820"""
"""15/08/2012""","""12.1583"""
"""14/08/2012""","""12.1215"""
"""13/08/2012""","""12.0793"""
"""10/08/2012""","""12.1357"""
"""09/08/2012""","""12.1352"""
"""08/08/2012""","""12.0698"""
"""07/08/2012""","""12.0044"""
"""03/08/2012""","""11.9242"""
"""02/08/2012""","""11.8639"""
"""01/08/2012""","""11.8559"""
"""31/07/2012""","""11.8603"""
"""30/07/2012""","""11.9629"""
"""27/07/2012""","""11.8030"""
"""26/07/2012""","""11.6590"""
"""25/07/2012""","""11.5771"""
"""24/07/2012""","""11.6237"""
"""23/07/2012""","""11.6814"""
"""20/07/2012""","""11.8191"""
"""19/07/2012""","""11.8861"""
"""18/07/2012""","""11.7990"""
"""17/07/2012""","""11.7527"""
"""16/07/2012""","""11.6912"""
"""13/07/2012""","""11.6883"""
"""12/07/2012""","""11.5714"""
"""11/07/2012""","""11.6182"""
"""10/07/2012""","""11.6124"""
"""09/07/2012""","""11.6208"""
"""06/07/2012""","""11.6638"""
"""05/07/2012""","""11.7160"""
"""03/07/2012""","""11.5906"""
"""02/07/2012""","""11.5082"""
"""29/06/2012""","""11.3684"""
"""28/06/2012""","""11.2717"""
"""27/06/2012""","""11.2604"""
"""26/06/2012""","""11.1402"""
"""25/06/2012""","""11.1112"""
"""22/06/2012""","""11.2231"""
"""21/06/2012""","""11.1718"""
"""20/06/2012""","""11.2944"""
"""19/06/2012""","""11.2936"""
"""18/06/2012""","""11.2398"""
"""15/06/2012""","""11.1687"""
"""14/06/2012""","""11.0746"""
"""13/06/2012""","""11.0401"""
"""12/06/2012""","""11.1583"""
"""11/06/2012""","""11.0368"""
"""08/06/2012""","""11.1204"""
"""07/06/2012""","""11.0522"""
"""06/06/2012""","""11.0424"""
"""05/06/2012""","""10.8324"""
"""01/06/2012""","""10.8692"""
"""31/05/2012""","""11.1009"""
"""30/05/2012""","""11.1090"""
"""29/05/2012""","""11.1652"""
"""25/05/2012""","""11.0652"""
"""24/05/2012""","""11.0296"""
"""23/05/2012""","""10.9892"""
"""22/05/2012""","""10.9530"""
"""21/05/2012""","""10.8675"""
"""18/05/2012""","""10.7858"""
"""17/05/2012""","""10.9147"""
"""16/05/2012""","""11.0052"""
"""15/05/2012""","""11.0558"""
"""14/05/2012""","""11.0947"""
"""11/05/2012""","""11.1648"""
"""10/05/2012""","""11.1734"""
"""09/05/2012""","""11.1550"""
"""08/05/2012""","""11.1825"""
"""04/05/2012""","""11.2060"""
"""03/05/2012""","""11.3416"""
"""02/05/2012""","""11.4031"""
"""01/05/2012""","""11.3866"""
"""30/04/2012""","""11.3518"""
"""27/04/2012""","""11.3695"""
"""26/04/2012""","""11.3470"""
"""25/04/2012""","""11.3152"""
"""24/04/2012""","""11.1758"""
"""23/04/2012""","""11.1752"""
"""20/04/2012""","""11.2539"""
"""19/04/2012""","""11.2727"""
"""18/04/2012""","""11.3441"""
"""17/04/2012""","""11.3568"""
"""16/04/2012""","""11.2454"""
"""13/04/2012""","""11.2390"""
"""12/04/2012""","""11.2997"""
"""11/04/2012""","""11.1899"""
"""10/04/2012""","""11.1576"""
"""05/04/2012""","""11.4468"""
"""04/04/2012""","""11.4115"""
"""03/04/2012""","""11.4388"""
"""02/04/2012""","""11.5347"""
"""30/03/2012""","""11.4129"""
"""29/03/2012""","""11.3892"""
"""28/03/2012""","""11.4400"""
"""27/03/2012""","""11.4847"""
"""26/03/2012""","""11.4903"""
"""23/03/2012""","""11.4130"""
"""22/03/2012""","""11.4375"""
"""21/03/2012""","""11.5118"""
"""20/03/2012""","""11.5220"""
"""16/03/2012""","""11.6019"""
"""15/03/2012""","""11.6333"""
"""14/03/2012""","""11.5955"""
"""13/03/2012""","""11.5459"""
"""12/03/2012""","""11.3500"""
"""09/03/2012""","""11.3875"""
"""08/03/2012""","""11.2426"""
"""07/03/2012""","""11.1990"""
"""06/03/2012""","""11.1531"""
"""05/03/2012""","""11.2859"""
"""02/03/2012""","""11.3655"""
"""01/03/2012""","""11.3089"""
"""29/02/2012""","""11.2204"""
"""28/02/2012""","""11.2163"""
"""27/02/2012""","""11.1971"""
"""24/02/2012""","""11.1579"""
"""23/02/2012""","""11.2287"""
"""22/02/2012""","""11.2429"""
"""21/02/2012""","""11.2712"""
"""17/02/2012""","""11.3002"""
"""16/02/2012""","""11.3350"""
"""15/02/2012""","""11.2634"""
"""14/02/2012""","""11.1968"""
"""13/02/2012""","""11.1698"""
"""10/02/2012""","""11.1092"""
"""09/02/2012""","""11.1388"""
"""08/02/2012""","""11.1547"""
"""07/02/2012""","""11.1378"""
"""06/02/2012""","""11.2348"""
"""03/02/2012""","""11.2000"""
"""02/02/2012""","""11.0360"""
"""01/02/2012""","""10.9935"""
"""31/01/2012""","""10.9369"""
"""30/01/2012""","""10.8999"""
"""27/01/2012""","""10.9474"""
"""26/01/2012""","""10.9664"""
"""25/01/2012""","""11.0575"""
"""24/01/2012""","""10.9947"""
"""23/01/2012""","""10.9871"""
"""20/01/2012""","""11.0335"""
"""19/01/2012""","""11.0331"""
"""18/01/2012""","""11.0013"""
"""17/01/2012""","""10.9730"""
"""13/01/2012""","""10.9385"""
"""12/01/2012""","""10.8835"""
"""11/01/2012""","""10.9505"""
"""10/01/2012""","""10.9008"""
"""09/01/2012""","""10.7989"""
"""06/01/2012""","""10.8119"""
"""05/01/2012""","""10.7914"""
"""04/01/2012""","""10.7531"""
"""03/01/2012""","""10.6555"""
"""30/12/2011""","""10.5047"""
"""29/12/2011""","""10.5146"""
"""23/12/2011""","""10.4534"""
"""22/12/2011""","""10.3550"""
"""21/12/2011""","""10.2857"""
"""20/12/2011""","""10.2345"""
"""19/12/2011""","""10.0542"""
"""16/12/2011""","""10.1303"""
"""15/12/2011""","""10.1361"""
"""14/12/2011""","""10.1389"""
"""13/12/2011""","""10.2122"""
"""12/12/2011""","""10.1948"""
"""09/12/2011""","""10.2394"""
"""08/12/2011""","""10.1704"""
"""07/12/2011""","""10.3056"""
"""06/12/2011""","""10.2791"""
"""05/12/2011""","""10.2622"""
"""02/12/2011""","""10.1911"""
"""01/12/2011""","""10.1337"""
"""30/11/2011""","""10.1405"""
"""29/11/2011""","""9.8498"""
"""28/11/2011""","""9.7727"""
"""25/11/2011""","""9.5333"""
"""23/11/2011""","""9.5180"""
"""22/11/2011""","""9.6239"""
"""21/11/2011""","""9.6771"""
"""18/11/2011""","""9.8630"""
"""17/11/2011""","""9.9120"""
"""16/11/2011""","""10.0386"""
"""15/11/2011""","""10.1444"""
"""14/11/2011""","""10.0904"""
"""11/11/2011""","""10.1060"""
"""10/11/2011""","""9.9904"""
"""09/11/2011""","""10.0027"""
"""08/11/2011""","""10.1347"""
"""07/11/2011""","""10.0838"""
"""04/11/2011""","""10.0591"""
"""03/11/2011""","""10.1017"""
"""02/11/2011""","""9.9135"""
"""01/11/2011""","""9.8787"""
"""28/10/2011""","""10.1759"""
"""27/10/2011""","""10.1726"""
"""26/10/2011""","""9.9897"""
"""25/10/2011""","""9.8906"""
"""24/10/2011""","""10.0385"""
"""21/10/2011""","""9.8839"""
"""20/10/2011""","""9.7975"""
"""19/10/2011""","""9.7909"""
"""18/10/2011""","""9.8960"""
"""17/10/2011""","""9.7904"""
"""14/10/2011""","""9.8389"""
"""13/10/2011""","""9.8093"""
"""12/10/2011""","""9.7987"""
"""11/10/2011""","""9.7736"""
"""10/10/2011""","""9.7381"""
"""07/10/2011""","""9.5973"""
"""06/10/2011""","""9.6396"""
"""05/10/2011""","""9.4685"""
"""04/10/2011""","""9.3015"""
"""03/10/2011""","""9.3063"""
"""30/09/2011""","""9.4595"""
"""29/09/2011""","""9.5156"""
"""28/09/2011""","""9.4876"""
"""27/09/2011""","""9.6032"""
"""26/09/2011""","""9.4576"""
"""23/09/2011""","""9.3015"""
"""22/09/2011""","""9.2903"""
"""21/09/2011""","""9.5380"""
"""20/09/2011""","""9.7315"""
"""19/09/2011""","""9.7559"""
"""16/09/2011""","""9.7960"""
"""15/09/2011""","""9.6953"""
"""14/09/2011""","""9.6154"""
"""13/09/2011""","""9.5230"""
"""12/09/2011""","""9.4689"""
"""09/09/2011""","""9.4983"""
"""08/09/2011""","""9.5870"""
"""07/09/2011""","""9.5964"""
"""06/09/2011""","""9.3373"""
"""02/09/2011""","""9.4907"""
"""01/09/2011""","""9.6874"""
"""31/08/2011""","""9.6521"""
"""30/08/2011""","""9.5083"""
"""29/08/2011""","""9.4003"""
"""26/08/2011""","""9.2915"""
"""25/08/2011""","""9.2289"""
"""24/08/2011""","""9.3030"""
"""23/08/2011""","""9.2278"""
"""22/08/2011""","""9.0231"""
"""19/08/2011""","""9.0029"""
"""18/08/2011""","""9.1967"""
"""17/08/2011""","""9.5259"""
"""16/08/2011""","""9.5297"""
"""15/08/2011""","""9.5622"""
"""12/08/2011""","""9.5220"""
"""11/08/2011""","""9.3715"""
"""10/08/2011""","""9.1354"""
"""09/08/2011""","""9.3870"""
"""08/08/2011""","""9.1501"""
"""05/08/2011""","""9.6407"""
"""04/08/2011""","""9.7809"""
"""03/08/2011""","""10.1234"""
"""02/08/2011""","""10.2258"""
"""29/07/2011""","""10.4100"""
"""28/07/2011""","""10.5137"""
"""27/07/2011""","""10.5025"""
"""26/07/2011""","""10.6128"""
"""25/07/2011""","""10.7115"""
"""22/07/2011""","""10.7522"""
"""21/07/2011""","""10.7021"""
"""20/07/2011""","""10.6812"""
"""19/07/2011""","""10.6237"""
"""18/07/2011""","""10.5894"""
"""15/07/2011""","""10.6463"""
"""14/07/2011""","""10.6037"""
"""13/07/2011""","""10.6758"""
"""12/07/2011""","""10.7027"""
"""11/07/2011""","""10.7618"""
"""08/07/2011""","""10.7868"""
"""07/07/2011""","""10.7791"""
"""06/07/2011""","""10.7409"""
"""05/07/2011""","""10.6537"""
"""01/07/2011""","""10.6228"""
"""30/06/2011""","""10.5100"""
"""29/06/2011""","""10.4481"""
"""28/06/2011""","""10.3318"""
"""27/06/2011""","""10.2713"""
"""24/06/2011""","""10.3051"""
"""23/06/2011""","""10.3662"""
"""22/06/2011""","""10.3038"""
"""21/06/2011""","""10.3649"""
"""20/06/2011""","""10.2475"""
"""17/06/2011""","""10.2426"""
"""16/06/2011""","""10.3055"""
"""15/06/2011""","""10.2807"""
"""14/06/2011""","""10.3160"""
"""13/06/2011""","""10.2507"""
"""10/06/2011""","""10.2615"""
"""09/06/2011""","""10.3091"""
"""08/06/2011""","""10.1908"""
"""07/06/2011""","""10.2162"""
"""03/06/2011""","""10.3613"""
"""02/06/2011""","""10.4930"""
"""01/06/2011""","""10.5847"""
"""31/05/2011""","""10.7679"""
"""27/05/2011""","""10.7261"""
"""26/05/2011""","""10.7539"""
"""25/05/2011""","""10.7200"""
"""24/05/2011""","""10.6579"""
"""23/05/2011""","""10.7013"""
"""20/05/2011""","""10.7865"""
"""19/05/2011""","""10.7825"""
"""18/05/2011""","""10.7529"""
"""17/05/2011""","""10.7122"""
"""16/05/2011""","""10.7184"""
"""13/05/2011""","""10.7888"""
"""12/05/2011""","""10.8583"""
"""11/05/2011""","""10.8303"""
"""10/05/2011""","""10.8513"""
"""09/05/2011""","""10.8184"""
"""06/05/2011""","""10.6815"""
"""05/05/2011""","""10.5705"""
"""04/05/2011""","""10.4983"""
"""03/05/2011""","""10.6134"""
"""29/04/2011""","""10.6572"""
"""28/04/2011""","""10.6361"""
"""27/04/2011""","""10.6614"""
"""26/04/2011""","""10.6345"""
"""21/04/2011""","""10.6298"""
"""20/04/2011""","""10.5872"""
"""19/04/2011""","""10.5268"""
"""18/04/2011""","""10.5464"""
"""15/04/2011""","""10.5552"""
"""14/04/2011""","""10.5120"""
"""13/04/2011""","""10.4960"""
"""12/04/2011""","""10.4626"""
"""11/04/2011""","""10.6095"""
"""08/04/2011""","""10.6443"""
"""07/04/2011""","""10.7024"""
"""06/04/2011""","""10.6885"""
"""05/04/2011""","""10.7512"""
"""04/04/2011""","""10.7457"""
"""01/04/2011""","""10.7776"""
"""31/03/2011""","""10.6904"""
"""30/03/2011""","""10.7717"""
"""29/03/2011""","""10.6931"""
"""28/03/2011""","""10.6360"""
"""25/03/2011""","""10.6419"""
"""24/03/2011""","""10.5849"""
"""23/03/2011""","""10.5417"""
"""22/03/2011""","""10.4715"""
"""21/03/2011""","""10.4619"""
"""18/03/2011""","""10.3334"""
"""16/03/2011""","""10.2745"""
"""15/03/2011""","""10.3331"""
"""14/03/2011""","""10.5666"""
"""11/03/2011""","""10.7833"""
"""10/03/2011""","""10.8007"""
"""09/03/2011""","""10.9183"""
"""08/03/2011""","""10.9448"""
"""07/03/2011""","""10.8367"""
"""04/03/2011""","""10.9323"""
"""03/03/2011""","""11.0011"""
"""02/03/2011""","""10.9314"""
"""01/03/2011""","""10.9940"""
"""28/02/2011""","""11.0958"""
"""25/02/2011""","""11.0621"""
"""24/02/2011""","""10.9095"""
"""23/02/2011""","""10.9529"""
"""22/02/2011""","""11.0743"""
"""18/02/2011""","""11.3248"""
"""17/02/2011""","""11.3485"""
"""16/02/2011""","""11.3357"""
"""15/02/2011""","""11.2735"""
"""14/02/2011""","""11.3211"""
"""11/02/2011""","""11.2127"""
"""10/02/2011""","""11.1448"""
"""09/02/2011""","""11.0954"""
"""08/02/2011""","""11.1623"""
"""07/02/2011""","""11.2010"""
"""04/02/2011""","""11.1271"""
"""03/02/2011""","""11.0501"""
"""02/02/2011""","""10.9304"""
"""01/02/2011""","""10.9215"""
"""31/01/2011""","""10.8045"""
"""28/01/2011""","""10.8226"""
"""27/01/2011""","""10.8954"""
"""26/01/2011""","""10.9034"""
"""25/01/2011""","""10.8561"""
"""24/01/2011""","""10.8649"""
"""21/01/2011""","""10.8569"""
"""20/01/2011""","""10.9338"""
"""19/01/2011""","""10.9832"""
"""18/01/2011""","""11.1283"""
"""14/01/2011""","""11.0913"""
"""13/01/2011""","""11.0831"""
"""12/01/2011""","""11.2553"""
"""11/01/2011""","""11.2248"""
"""10/01/2011""","""11.1613"""
"""07/01/2011""","""11.1749"""
"""06/01/2011""","""11.1492"""
"""05/01/2011""","""11.0682"""
"""04/01/2011""","""10.9582"""
"""31/12/2010""","""10.7994"""
"""30/12/2010""","""10.8795"""
"""23/12/2010""","""11.0284"""
"""22/12/2010""","""11.0057"""
"""21/12/2010""","""10.9536"""
"""20/12/2010""","""10.8817"""
"""17/12/2010""","""10.8240"""
"""16/12/2010""","""10.8065"""
"""15/12/2010""","""10.6939"""
"""14/12/2010""","""10.7175"""
"""13/12/2010""","""10.6942"""
"""10/12/2010""","""10.7534"""
"""09/12/2010""","""10.7437"""
"""08/12/2010""","""10.6730"""
"""07/12/2010""","""10.5914"""
"""06/12/2010""","""10.5986"""
"""03/12/2010""","""10.5435"""
"""02/12/2010""","""10.6302"""
"""01/12/2010""","""10.5381"""
"""30/11/2010""","""10.3711"""
"""29/11/2010""","""10.3781"""
"""26/11/2010""","""10.3586"""
"""24/11/2010""","""10.3183"""
"""23/11/2010""","""10.1920"""
"""22/11/2010""","""10.2329"""
"""19/11/2010""","""10.2256"""
"""18/11/2010""","""10.2604"""
"""17/11/2010""","""10.1431"""
"""16/11/2010""","""10.1147"""
"""15/11/2010""","""10.2726"""
"""12/11/2010""","""10.2002"""
"""11/11/2010""","""10.3203"""
"""10/11/2010""","""10.3171"""
"""09/11/2010""","""10.2248"""
"""08/11/2010""","""10.2533"""
"""05/11/2010""","""10.1816"""
"""04/11/2010""","""10.0335"""
"""03/11/2010""","""9.9459"""
"""02/11/2010""","""9.9366"""
"""01/11/2010""","""9.9482"""
"""29/10/2010""","""9.9321"""
"""28/10/2010""","""9.9235"""
"""27/10/2010""","""9.9497"""
"""26/10/2010""","""9.9649"""
"""22/10/2010""","""9.9191"""
"""21/10/2010""","""9.8800"""
"""20/10/2010""","""9.8788"""
"""19/10/2010""","""9.8998"""
"""18/10/2010""","""9.9278"""
"""15/10/2010""","""9.8605"""
"""14/10/2010""","""9.8290"""
"""13/10/2010""","""9.8843"""
"""12/10/2010""","""9.8572"""
"""11/10/2010""","""9.8362"""
"""08/10/2010""","""9.8040"""
"""07/10/2010""","""9.7707"""
"""06/10/2010""","""9.7982"""
"""05/10/2010""","""9.7806"""
"""04/10/2010""","""9.6983"""
"""01/10/2010""","""9.7261"""
"""30/09/2010""","""9.7523"""
"""29/09/2010""","""9.8298"""
"""28/09/2010""","""9.8693"""
"""27/09/2010""","""9.8868"""
"""24/09/2010""","""9.9036"""
"""23/09/2010""","""9.8430"""
"""22/09/2010""","""9.8463"""
"""21/09/2010""","""10.0458"""
"""20/09/2010""","""10.1006"""
"""17/09/2010""","""9.9967"""
"""16/09/2010""","""9.9625"""
"""15/09/2010""","""10.0355"""
"""14/09/2010""","""10.0669"""
"""13/09/2010""","""10.1184"""
"""10/09/2010""","""10.0943"""
"""09/09/2010""","""10.0643"""
