Euro Investment Grade Bond Index Fund

Date,NAV
"""29/10/2013""","""178.0234"""
"""28/10/2013""","""177.9017"""
"""25/10/2013""","""177.8051"""
"""24/10/2013""","""177.7896"""
"""23/10/2013""","""177.8450"""
"""22/10/2013""","""177.7451"""
"""21/10/2013""","""177.3287"""
"""18/10/2013""","""177.3425"""
"""17/10/2013""","""177.0814"""
"""16/10/2013""","""176.5513"""
"""15/10/2013""","""176.7166"""
"""14/10/2013""","""176.8471"""
"""11/10/2013""","""176.7904"""
"""10/10/2013""","""176.5958"""
"""09/10/2013""","""176.7375"""
"""08/10/2013""","""176.7237"""
"""07/10/2013""","""176.8324"""
"""04/10/2013""","""176.5556"""
"""03/10/2013""","""176.7025"""
"""02/10/2013""","""176.7620"""
"""01/10/2013""","""176.6805"""
"""30/09/2013""","""176.7773"""
"""27/09/2013""","""176.8313"""
"""26/09/2013""","""176.5813"""
"""25/09/2013""","""176.5943"""
"""24/09/2013""","""176.5090"""
"""23/09/2013""","""176.1332"""
"""20/09/2013""","""175.8223"""
"""19/09/2013""","""175.9546"""
"""18/09/2013""","""175.3079"""
"""17/09/2013""","""175.5114"""
"""16/09/2013""","""175.7120"""
"""13/09/2013""","""175.3483"""
"""12/09/2013""","""175.2414"""
"""11/09/2013""","""174.8417"""
"""10/09/2013""","""174.6150"""
"""09/09/2013""","""175.0265"""
"""06/09/2013""","""175.0235"""
"""05/09/2013""","""174.4176"""
"""04/09/2013""","""175.1179"""
"""03/09/2013""","""175.0823"""
"""02/09/2013""","""175.2934"""
"""30/08/2013""","""175.5602"""
"""29/08/2013""","""175.5447"""
"""28/08/2013""","""175.4059"""
"""27/08/2013""","""175.6033"""
"""26/08/2013""","""175.3930"""
"""23/08/2013""","""175.0670"""
"""22/08/2013""","""175.2535"""
"""21/08/2013""","""175.5080"""
"""20/08/2013""","""175.7996"""
"""19/08/2013""","""175.5453"""
"""16/08/2013""","""175.6667"""
"""15/08/2013""","""175.5726"""
"""14/08/2013""","""176.0240"""
"""13/08/2013""","""175.9327"""
"""12/08/2013""","""176.6175"""
"""09/08/2013""","""176.5689"""
"""08/08/2013""","""176.4971"""
"""07/08/2013""","""176.3661"""
"""06/08/2013""","""176.2660"""
"""05/08/2013""","""176.2483"""
"""02/08/2013""","""176.3312"""
"""01/08/2013""","""176.2028"""
"""31/07/2013""","""176.0969"""
"""30/07/2013""","""176.0593"""
"""29/07/2013""","""175.9997"""
"""26/07/2013""","""175.9150"""
"""25/07/2013""","""175.7780"""
"""24/07/2013""","""175.8996"""
"""23/07/2013""","""176.3700"""
"""22/07/2013""","""176.5606"""
"""19/07/2013""","""176.5252"""
"""18/07/2013""","""176.5526"""
"""17/07/2013""","""176.3491"""
"""16/07/2013""","""176.2331"""
"""15/07/2013""","""176.0360"""
"""12/07/2013""","""176.1498"""
"""11/07/2013""","""175.9382"""
"""10/07/2013""","""175.8427"""
"""09/07/2013""","""176.0105"""
"""08/07/2013""","""175.6059"""
"""05/07/2013""","""175.3448"""
"""04/07/2013""","""175.5102"""
"""03/07/2013""","""175.2305"""
"""02/07/2013""","""175.2073"""
"""01/07/2013""","""174.9869"""
"""28/06/2013""","""174.8965"""
"""27/06/2013""","""174.8471"""
"""26/06/2013""","""174.4114"""
"""25/06/2013""","""173.9856"""
"""24/06/2013""","""173.6826"""
"""21/06/2013""","""174.7622"""
"""20/06/2013""","""175.1997"""
"""19/06/2013""","""176.4988"""
"""18/06/2013""","""176.4008"""
"""17/06/2013""","""176.7649"""
"""14/06/2013""","""176.7066"""
"""13/06/2013""","""176.2558"""
"""12/06/2013""","""176.2076"""
"""11/06/2013""","""176.1231"""
"""10/06/2013""","""176.5554"""
"""07/06/2013""","""176.7805"""
"""06/06/2013""","""176.9271"""
"""05/06/2013""","""177.4579"""
"""04/06/2013""","""177.4574"""
"""03/06/2013""","""177.5740"""
"""31/05/2013""","""177.8341"""
"""30/05/2013""","""177.7989"""
"""29/05/2013""","""177.7666"""
"""28/05/2013""","""178.1611"""
"""27/05/2013""","""178.3174"""
"""24/05/2013""","""178.4063"""
"""23/05/2013""","""178.4334"""
"""22/05/2013""","""178.7182"""
"""21/05/2013""","""178.4887"""
"""20/05/2013""","""178.7825"""
"""17/05/2013""","""178.9885"""
"""16/05/2013""","""178.8084"""
"""15/05/2013""","""178.4721"""
"""14/05/2013""","""178.4913"""
"""13/05/2013""","""178.5356"""
"""10/05/2013""","""178.3394"""
"""09/05/2013""","""178.9024"""
"""08/05/2013""","""178.7889"""
"""07/05/2013""","""178.4915"""
"""06/05/2013""","""178.7382"""
"""03/05/2013""","""178.6446"""
"""02/05/2013""","""179.0184"""
"""01/05/2013""","""178.5835"""
"""30/04/2013""","""178.5723"""
"""29/04/2013""","""178.5069"""
"""26/04/2013""","""178.2435"""
"""25/04/2013""","""178.0883"""
"""24/04/2013""","""178.0232"""
"""23/04/2013""","""177.9041"""
"""22/04/2013""","""177.7620"""
"""19/04/2013""","""177.4259"""
"""18/04/2013""","""177.5102"""
"""17/04/2013""","""177.4820"""
"""16/04/2013""","""177.2208"""
"""15/04/2013""","""177.3139"""
"""12/04/2013""","""177.1474"""
"""11/04/2013""","""176.8428"""
"""10/04/2013""","""176.7460"""
"""09/04/2013""","""176.7499"""
"""08/04/2013""","""176.7852"""
"""05/04/2013""","""176.7718"""
"""04/04/2013""","""176.5945"""
"""03/04/2013""","""176.2714"""
"""02/04/2013""","""176.0921"""
"""01/04/2013""","""176.0726"""
"""28/03/2013""","""176.0161"""
"""27/03/2013""","""176.1941"""
"""26/03/2013""","""176.1630"""
"""25/03/2013""","""176.2118"""
"""22/03/2013""","""175.9824"""
"""21/03/2013""","""176.0484"""
"""20/03/2013""","""175.9316"""
"""19/03/2013""","""176.1675"""
"""18/03/2013""","""175.9848"""
"""15/03/2013""","""175.8451"""
"""14/03/2013""","""175.6814"""
"""13/03/2013""","""175.6718"""
"""12/03/2013""","""175.5900"""
"""11/03/2013""","""175.4144"""
"""08/03/2013""","""175.2109"""
"""07/03/2013""","""175.2454"""
"""06/03/2013""","""175.4992"""
"""05/03/2013""","""175.3238"""
"""04/03/2013""","""175.4557"""
"""01/03/2013""","""175.4422"""
"""28/02/2013""","""175.1800"""
"""27/02/2013""","""175.0631"""
"""26/02/2013""","""175.0125"""
"""25/02/2013""","""174.7210"""
"""22/02/2013""","""174.6621"""
"""21/02/2013""","""174.4143"""
"""20/02/2013""","""174.0203"""
"""19/02/2013""","""174.1869"""
"""18/02/2013""","""174.1261"""
"""15/02/2013""","""173.8841"""
"""14/02/2013""","""173.9666"""
"""13/02/2013""","""173.6051"""
"""12/02/2013""","""173.7155"""
"""11/02/2013""","""173.8264"""
"""08/02/2013""","""173.7970"""
"""07/02/2013""","""173.7762"""
"""06/02/2013""","""173.4881"""
"""05/02/2013""","""173.3199"""
"""04/02/2013""","""173.5294"""
"""01/02/2013""","""173.2938"""
"""31/01/2013""","""173.1936"""
"""30/01/2013""","""173.1059"""
"""29/01/2013""","""173.4790"""
"""28/01/2013""","""173.4234"""
"""25/01/2013""","""173.8286"""
"""24/01/2013""","""174.3841"""
"""23/01/2013""","""174.6689"""
"""22/01/2013""","""174.5287"""
"""21/01/2013""","""174.4473"""
"""18/01/2013""","""174.5602"""
"""17/01/2013""","""174.3328"""
"""16/01/2013""","""174.7413"""
"""15/01/2013""","""174.6852"""
"""14/01/2013""","""174.5693"""
"""11/01/2013""","""174.3755"""
"""10/01/2013""","""174.5862"""
"""09/01/2013""","""174.9403"""
"""08/01/2013""","""174.7767"""
"""07/01/2013""","""174.4336"""
"""04/01/2013""","""174.1133"""
"""03/01/2013""","""174.3746"""
"""02/01/2013""","""174.4606"""
"""31/12/2012""","""174.8985"""
"""28/12/2012""","""174.8508"""
"""24/12/2012""","""174.4468"""
"""21/12/2012""","""174.4017"""
"""20/12/2012""","""174.2045"""
"""19/12/2012""","""174.0952"""
"""18/12/2012""","""174.0927"""
"""17/12/2012""","""174.1519"""
"""14/12/2012""","""174.1230"""
"""13/12/2012""","""174.1309"""
"""12/12/2012""","""174.0837"""
"""11/12/2012""","""174.1450"""
"""10/12/2012""","""174.1474"""
"""07/12/2012""","""174.2401"""
"""06/12/2012""","""174.1480"""
"""05/12/2012""","""173.7638"""
"""04/12/2012""","""173.4013"""
"""03/12/2012""","""173.2068"""
"""30/11/2012""","""173.2606"""
"""29/11/2012""","""173.2107"""
"""28/11/2012""","""173.2582"""
"""27/11/2012""","""172.8694"""
"""26/11/2012""","""172.9065"""
"""23/11/2012""","""172.7114"""
"""21/11/2012""","""172.5934"""
"""20/11/2012""","""172.6741"""
"""19/11/2012""","""172.9338"""
"""16/11/2012""","""173.0221"""
"""15/11/2012""","""173.0001"""
"""14/11/2012""","""172.9927"""
"""13/11/2012""","""172.9692"""
"""12/11/2012""","""172.9366"""
"""09/11/2012""","""172.8771"""
"""08/11/2012""","""172.7900"""
"""07/11/2012""","""172.7757"""
"""06/11/2012""","""172.3863"""
"""05/11/2012""","""172.3367"""
"""02/11/2012""","""172.1584"""
"""01/11/2012""","""171.9490"""
"""31/10/2012""","""171.8368"""
"""30/10/2012""","""171.7389"""
"""26/10/2012""","""171.4427"""
"""25/10/2012""","""171.2693"""
"""24/10/2012""","""171.2641"""
"""23/10/2012""","""171.1946"""
"""22/10/2012""","""171.0315"""
"""19/10/2012""","""171.1034"""
"""18/10/2012""","""170.9498"""
"""17/10/2012""","""170.8071"""
"""16/10/2012""","""170.8326"""
"""15/10/2012""","""171.0356"""
"""12/10/2012""","""170.9980"""
"""11/10/2012""","""170.7506"""
"""10/10/2012""","""170.7387"""
"""09/10/2012""","""170.7522"""
"""08/10/2012""","""170.7184"""
"""05/10/2012""","""170.4029"""
"""04/10/2012""","""170.5219"""
"""03/10/2012""","""170.3931"""
"""02/10/2012""","""170.1708"""
"""01/10/2012""","""170.0187"""
"""28/09/2012""","""170.1535"""
"""27/09/2012""","""170.0257"""
"""26/09/2012""","""170.0040"""
"""25/09/2012""","""169.7328"""
"""24/09/2012""","""170.0349"""
"""21/09/2012""","""169.8464"""
"""20/09/2012""","""169.8118"""
"""19/09/2012""","""169.5157"""
"""18/09/2012""","""169.2591"""
"""17/09/2012""","""169.0618"""
"""14/09/2012""","""168.8372"""
"""13/09/2012""","""169.1839"""
"""12/09/2012""","""168.8028"""
"""11/09/2012""","""169.0494"""
"""10/09/2012""","""168.9990"""
"""07/09/2012""","""168.9463"""
"""06/09/2012""","""168.5073"""
"""05/09/2012""","""168.9288"""
"""04/09/2012""","""169.0436"""
"""31/08/2012""","""169.0994"""
"""30/08/2012""","""169.2142"""
"""29/08/2012""","""168.9139"""
"""28/08/2012""","""169.0481"""
"""27/08/2012""","""168.9490"""
"""24/08/2012""","""168.9485"""
"""23/08/2012""","""168.9119"""
"""22/08/2012""","""168.6432"""
"""21/08/2012""","""168.2854"""
"""20/08/2012""","""168.5061"""
"""17/08/2012""","""168.3845"""
"""16/08/2012""","""168.0873"""
"""15/08/2012""","""167.8043"""
"""14/08/2012""","""168.1435"""
"""13/08/2012""","""168.3455"""
"""10/08/2012""","""168.3856"""
"""09/08/2012""","""167.9846"""
"""08/08/2012""","""167.7155"""
"""07/08/2012""","""167.3371"""
"""03/08/2012""","""166.9760"""
"""02/08/2012""","""167.6082"""
"""01/08/2012""","""167.0465"""
"""31/07/2012""","""167.2865"""
"""30/07/2012""","""166.7192"""
"""27/07/2012""","""166.1969"""
"""26/07/2012""","""166.3957"""
"""25/07/2012""","""166.4614"""
"""24/07/2012""","""166.6315"""
"""23/07/2012""","""166.9036"""
"""20/07/2012""","""167.1427"""
"""19/07/2012""","""166.7842"""
"""18/07/2012""","""166.7018"""
"""17/07/2012""","""166.4215"""
"""16/07/2012""","""166.2189"""
"""13/07/2012""","""166.0373"""
"""12/07/2012""","""166.0104"""
"""11/07/2012""","""165.7351"""
"""10/07/2012""","""165.4893"""
"""09/07/2012""","""165.3558"""
"""06/07/2012""","""165.4567"""
"""05/07/2012""","""165.1976"""
"""03/07/2012""","""164.4536"""
"""02/07/2012""","""164.2558"""
"""29/06/2012""","""163.6988"""
"""28/06/2012""","""163.7223"""
"""27/06/2012""","""163.5531"""
"""26/06/2012""","""163.8318"""
"""25/06/2012""","""164.1341"""
"""22/06/2012""","""163.6720"""
"""21/06/2012""","""163.8715"""
"""20/06/2012""","""163.3117"""
"""19/06/2012""","""163.5203"""
"""18/06/2012""","""164.0983"""
"""15/06/2012""","""163.9370"""
"""14/06/2012""","""163.5073"""
"""13/06/2012""","""163.4773"""
"""12/06/2012""","""163.9133"""
"""11/06/2012""","""164.5936"""
"""08/06/2012""","""164.3181"""
"""07/06/2012""","""164.0271"""
"""06/06/2012""","""164.1881"""
"""05/06/2012""","""164.7767"""
"""01/06/2012""","""164.7746"""
"""31/05/2012""","""164.7476"""
"""30/05/2012""","""164.6924"""
"""29/05/2012""","""164.3547"""
"""25/05/2012""","""164.2107"""
"""24/05/2012""","""164.1165"""
"""23/05/2012""","""164.1662"""
"""22/05/2012""","""163.7916"""
"""21/05/2012""","""163.7588"""
"""18/05/2012""","""163.8168"""
"""17/05/2012""","""164.0653"""
"""16/05/2012""","""164.0159"""
"""15/05/2012""","""164.3835"""
"""14/05/2012""","""164.5399"""
"""11/05/2012""","""164.4555"""
"""10/05/2012""","""164.4304"""
"""09/05/2012""","""164.4342"""
"""08/05/2012""","""164.6731"""
"""04/05/2012""","""164.5483"""
"""03/05/2012""","""164.2930"""
"""02/05/2012""","""164.2668"""
"""01/05/2012""","""163.8417"""
"""30/04/2012""","""163.8276"""
"""27/04/2012""","""163.4345"""
"""26/04/2012""","""163.4484"""
"""25/04/2012""","""163.0833"""
"""24/04/2012""","""163.0575"""
"""23/04/2012""","""163.3015"""
"""20/04/2012""","""163.1028"""
"""19/04/2012""","""163.3404"""
"""18/04/2012""","""163.3743"""
"""17/04/2012""","""163.2186"""
"""16/04/2012""","""163.3412"""
"""13/04/2012""","""163.5297"""
"""12/04/2012""","""163.2858"""
"""11/04/2012""","""163.2345"""
"""10/04/2012""","""163.5697"""
"""05/04/2012""","""163.4843"""
"""04/04/2012""","""163.3712"""
"""03/04/2012""","""163.4242"""
"""02/04/2012""","""163.5185"""
"""30/03/2012""","""163.4867"""
"""29/03/2012""","""163.4806"""
"""28/03/2012""","""163.4491"""
"""27/03/2012""","""163.2507"""
"""26/03/2012""","""162.9855"""
"""23/03/2012""","""163.1799"""
"""22/03/2012""","""163.0973"""
"""21/03/2012""","""163.0025"""
"""20/03/2012""","""162.6771"""
"""16/03/2012""","""162.3239"""
"""15/03/2012""","""162.6292"""
"""14/03/2012""","""162.6673"""
"""13/03/2012""","""163.0839"""
"""12/03/2012""","""163.1991"""
"""09/03/2012""","""162.9616"""
"""08/03/2012""","""162.7512"""
"""07/03/2012""","""162.6399"""
"""06/03/2012""","""162.6188"""
"""05/03/2012""","""162.6022"""
"""02/03/2012""","""162.6531"""
"""01/03/2012""","""162.1054"""
"""29/02/2012""","""162.1013"""
"""28/02/2012""","""161.9527"""
"""27/02/2012""","""161.7573"""
"""24/02/2012""","""161.3141"""
"""23/02/2012""","""161.0737"""
"""22/02/2012""","""160.8367"""
"""21/02/2012""","""160.5850"""
"""17/02/2012""","""160.4487"""
"""16/02/2012""","""160.4985"""
"""15/02/2012""","""160.8802"""
"""14/02/2012""","""160.6832"""
"""13/02/2012""","""160.5212"""
"""10/02/2012""","""160.3262"""
"""09/02/2012""","""160.0051"""
"""08/02/2012""","""160.1612"""
"""07/02/2012""","""160.1818"""
"""06/02/2012""","""160.2955"""
"""03/02/2012""","""159.9594"""
"""02/02/2012""","""159.9866"""
"""01/02/2012""","""159.8480"""
"""31/01/2012""","""159.6426"""
"""30/01/2012""","""159.3423"""
"""27/01/2012""","""158.9822"""
"""26/01/2012""","""158.6521"""
"""25/01/2012""","""157.9885"""
"""24/01/2012""","""157.5766"""
"""23/01/2012""","""157.5112"""
"""20/01/2012""","""157.4186"""
"""19/01/2012""","""157.3714"""
"""18/01/2012""","""157.4429"""
"""17/01/2012""","""157.2590"""
"""13/01/2012""","""157.3378"""
"""12/01/2012""","""156.9480"""
"""11/01/2012""","""156.7324"""
"""10/01/2012""","""156.3250"""
"""09/01/2012""","""156.4102"""
"""06/01/2012""","""156.2380"""
"""05/01/2012""","""156.2579"""
"""04/01/2012""","""156.1836"""
"""03/01/2012""","""156.1112"""
"""30/12/2011""","""155.8675"""
"""29/12/2011""","""155.8788"""
"""23/12/2011""","""155.3082"""
"""22/12/2011""","""155.1936"""
"""21/12/2011""","""155.1226"""
"""20/12/2011""","""154.9445"""
"""19/12/2011""","""155.1674"""
"""16/12/2011""","""155.1875"""
"""15/12/2011""","""154.7176"""
"""14/12/2011""","""154.7411"""
"""13/12/2011""","""154.4450"""
"""12/12/2011""","""154.4495"""
"""09/12/2011""","""153.9304"""
"""08/12/2011""","""154.5187"""
"""07/12/2011""","""154.0314"""
"""06/12/2011""","""153.5676"""
"""05/12/2011""","""153.4658"""
"""02/12/2011""","""153.4175"""
"""01/12/2011""","""153.0045"""
"""30/11/2011""","""152.5008"""
"""29/11/2011""","""151.8238"""
"""28/11/2011""","""152.0807"""
"""25/11/2011""","""152.3471"""
"""23/11/2011""","""153.1383"""
"""22/11/2011""","""154.0900"""
"""21/11/2011""","""154.4649"""
"""18/11/2011""","""154.1095"""
"""17/11/2011""","""154.5171"""
"""16/11/2011""","""155.4544"""
"""15/11/2011""","""156.0622"""
"""14/11/2011""","""156.3328"""
"""11/11/2011""","""155.9827"""
"""10/11/2011""","""156.4296"""
"""09/11/2011""","""156.6781"""
"""08/11/2011""","""156.6718"""
"""07/11/2011""","""156.6111"""
"""04/11/2011""","""156.6025"""
"""03/11/2011""","""156.4393"""
"""02/11/2011""","""156.5660"""
"""01/11/2011""","""156.8119"""
"""28/10/2011""","""155.6504"""
"""27/10/2011""","""155.4369"""
"""26/10/2011""","""155.7687"""
"""25/10/2011""","""155.3694"""
"""24/10/2011""","""154.8908"""
"""21/10/2011""","""154.6776"""
"""20/10/2011""","""154.9654"""
"""19/10/2011""","""154.8399"""
"""18/10/2011""","""155.0445"""
"""17/10/2011""","""154.8585"""
"""14/10/2011""","""154.0824"""
"""13/10/2011""","""154.4665"""
"""12/10/2011""","""153.8699"""
"""11/10/2011""","""154.0486"""
"""10/10/2011""","""153.8133"""
"""07/10/2011""","""153.8646"""
"""06/10/2011""","""153.8207"""
"""05/10/2011""","""154.2024"""
"""04/10/2011""","""154.6087"""
"""03/10/2011""","""154.7599"""
"""30/09/2011""","""154.5914"""
"""29/09/2011""","""154.0853"""
"""28/09/2011""","""154.1897"""
"""27/09/2011""","""154.3782"""
"""26/09/2011""","""154.5920"""
"""23/09/2011""","""154.8144"""
"""22/09/2011""","""155.0712"""
"""21/09/2011""","""155.3357"""
"""20/09/2011""","""155.2662"""
"""19/09/2011""","""155.3852"""
"""16/09/2011""","""155.2860"""
"""15/09/2011""","""154.6165"""
"""14/09/2011""","""154.6810"""
"""13/09/2011""","""155.0235"""
"""12/09/2011""","""155.6708"""
"""09/09/2011""","""156.2756"""
"""08/09/2011""","""155.9320"""
"""07/09/2011""","""155.7640"""
"""06/09/2011""","""156.2294"""
"""02/09/2011""","""156.1713"""
"""01/09/2011""","""155.7435"""
"""31/08/2011""","""155.2566"""
"""30/08/2011""","""155.4675"""
"""29/08/2011""","""155.1266"""
"""26/08/2011""","""155.3091"""
"""25/08/2011""","""155.2598"""
"""24/08/2011""","""154.9755"""
"""23/08/2011""","""155.5949"""
"""22/08/2011""","""155.7991"""
"""19/08/2011""","""156.0233"""
"""18/08/2011""","""156.5521"""
"""17/08/2011""","""155.7666"""
"""16/08/2011""","""155.2389"""
"""15/08/2011""","""155.1605"""
"""12/08/2011""","""155.0638"""
"""11/08/2011""","""155.2474"""
"""10/08/2011""","""156.1686"""
"""09/08/2011""","""155.2694"""
"""08/08/2011""","""156.0304"""
"""05/08/2011""","""155.6512"""
"""04/08/2011""","""156.1127"""
"""03/08/2011""","""155.5570"""
"""02/08/2011""","""155.8229"""
"""29/07/2011""","""155.4712"""
"""28/07/2011""","""155.1482"""
"""27/07/2011""","""155.1961"""
"""26/07/2011""","""154.7890"""
"""25/07/2011""","""154.7620"""
"""22/07/2011""","""154.5269"""
"""21/07/2011""","""153.8522"""
"""20/07/2011""","""154.0623"""
"""19/07/2011""","""154.3792"""
"""18/07/2011""","""154.5053"""
"""15/07/2011""","""154.4935"""
"""14/07/2011""","""154.3876"""
"""13/07/2011""","""154.4381"""
"""12/07/2011""","""154.5620"""
"""11/07/2011""","""154.9717"""
"""08/07/2011""","""154.5631"""
"""07/07/2011""","""153.9316"""
"""06/07/2011""","""154.3018"""
"""05/07/2011""","""154.0450"""
"""01/07/2011""","""153.8518"""
"""30/06/2011""","""153.7669"""
"""29/06/2011""","""153.8619"""
"""28/06/2011""","""154.1570"""
"""27/06/2011""","""154.3818"""
"""24/06/2011""","""154.7510"""
"""23/06/2011""","""154.7884"""
"""22/06/2011""","""154.4063"""
"""21/06/2011""","""154.2486"""
"""20/06/2011""","""154.2933"""
"""17/06/2011""","""154.3022"""
"""16/06/2011""","""154.5034"""
"""15/06/2011""","""154.5755"""
"""14/06/2011""","""154.3696"""
"""13/06/2011""","""154.6392"""
"""10/06/2011""","""154.6925"""
"""09/06/2011""","""154.2686"""
"""08/06/2011""","""154.1260"""
"""07/06/2011""","""153.9227"""
"""03/06/2011""","""154.0672"""
"""02/06/2011""","""154.3656"""
"""01/06/2011""","""154.4303"""
"""31/05/2011""","""154.3201"""
"""27/05/2011""","""154.4425"""
"""26/05/2011""","""154.3850"""
"""25/05/2011""","""154.0935"""
"""24/05/2011""","""153.9134"""
"""23/05/2011""","""154.1890"""
"""20/05/2011""","""154.0664"""
"""19/05/2011""","""153.7203"""
"""18/05/2011""","""153.8252"""
"""17/05/2011""","""153.9368"""
"""16/05/2011""","""153.7955"""
"""13/05/2011""","""153.9144"""
"""12/05/2011""","""153.8733"""
"""11/05/2011""","""153.6333"""
"""10/05/2011""","""153.6654"""
"""09/05/2011""","""153.7572"""
"""06/05/2011""","""153.2465"""
"""05/05/2011""","""153.0989"""
"""04/05/2011""","""152.5159"""
"""03/05/2011""","""152.6348"""
"""29/04/2011""","""152.8544"""
"""28/04/2011""","""152.6963"""
"""27/04/2011""","""152.3589"""
"""26/04/2011""","""152.7220"""
"""21/04/2011""","""152.5180"""
"""20/04/2011""","""152.1944"""
"""19/04/2011""","""152.3388"""
"""18/04/2011""","""152.6490"""
"""15/04/2011""","""151.9792"""
"""14/04/2011""","""151.7908"""
"""13/04/2011""","""151.7202"""
"""12/04/2011""","""151.7046"""
"""11/04/2011""","""151.3228"""
"""08/04/2011""","""151.2963"""
"""07/04/2011""","""151.6757"""
"""06/04/2011""","""151.5515"""
"""05/04/2011""","""151.5840"""
"""04/04/2011""","""151.6782"""
"""01/04/2011""","""151.4620"""
"""31/03/2011""","""151.5762"""
"""30/03/2011""","""151.7167"""
"""29/03/2011""","""151.6785"""
"""28/03/2011""","""151.7690"""
"""25/03/2011""","""151.8664"""
"""24/03/2011""","""151.9399"""
"""23/03/2011""","""151.9289"""
"""22/03/2011""","""151.7373"""
"""21/03/2011""","""151.6810"""
"""18/03/2011""","""151.8782"""
"""16/03/2011""","""152.5429"""
"""15/03/2011""","""152.1609"""
"""14/03/2011""","""151.7863"""
"""11/03/2011""","""151.7434"""
"""10/03/2011""","""151.5785"""
"""09/03/2011""","""151.3684"""
"""08/03/2011""","""151.3039"""
"""07/03/2011""","""151.3079"""
"""04/03/2011""","""151.3521"""
"""03/03/2011""","""151.2449"""
"""02/03/2011""","""151.9989"""
"""01/03/2011""","""152.0928"""
"""28/02/2011""","""152.1021"""
"""25/02/2011""","""152.0660"""
"""24/02/2011""","""152.0418"""
"""23/02/2011""","""151.9999"""
"""22/02/2011""","""152.0178"""
"""18/02/2011""","""151.6683"""
"""17/02/2011""","""152.0922"""
"""16/02/2011""","""151.5754"""
"""15/02/2011""","""151.3404"""
"""14/02/2011""","""151.3472"""
"""11/02/2011""","""151.3401"""
"""10/02/2011""","""151.0877"""
"""09/02/2011""","""151.0088"""
"""08/02/2011""","""151.1403"""
"""07/02/2011""","""151.2212"""
"""04/02/2011""","""150.9363"""
"""03/02/2011""","""151.2554"""
"""02/02/2011""","""150.8185"""
"""01/02/2011""","""150.7833"""
"""31/01/2011""","""150.9081"""
"""28/01/2011""","""150.8569"""
"""27/01/2011""","""150.6787"""
"""26/01/2011""","""150.9270"""
"""25/01/2011""","""151.1814"""
"""24/01/2011""","""151.0761"""
"""21/01/2011""","""150.7813"""
"""20/01/2011""","""150.7024"""
"""19/01/2011""","""151.1227"""
"""18/01/2011""","""150.8836"""
"""14/01/2011""","""151.1155"""
"""13/01/2011""","""151.1377"""
"""12/01/2011""","""151.3003"""
"""11/01/2011""","""151.8136"""
"""10/01/2011""","""152.1086"""
"""07/01/2011""","""152.1757"""
"""06/01/2011""","""152.0843"""
"""05/01/2011""","""152.0390"""
"""04/01/2011""","""152.4184"""
"""31/12/2010""","""151.8624"""
"""30/12/2010""","""151.8472"""
"""23/12/2010""","""151.4895"""
"""22/12/2010""","""151.6332"""
"""21/12/2010""","""151.3225"""
"""20/12/2010""","""151.3634"""
"""17/12/2010""","""150.9076"""
"""16/12/2010""","""150.6874"""
"""15/12/2010""","""150.9109"""
"""14/12/2010""","""150.8539"""
"""13/12/2010""","""151.0830"""
"""10/12/2010""","""151.1948"""
"""09/12/2010""","""151.3428"""
"""08/12/2010""","""151.3032"""
"""07/12/2010""","""151.8007"""
"""06/12/2010""","""152.2410"""
"""03/12/2010""","""151.9088"""
"""02/12/2010""","""151.8334"""
"""01/12/2010""","""151.9886"""
"""30/11/2010""","""152.4434"""
"""29/11/2010""","""152.4064"""
"""26/11/2010""","""152.7002"""
"""24/11/2010""","""153.1554"""
"""23/11/2010""","""153.9136"""
"""22/11/2010""","""153.6928"""
"""19/11/2010""","""153.3323"""
"""18/11/2010""","""153.3427"""
"""17/11/2010""","""153.8283"""
"""16/11/2010""","""153.6792"""
"""15/11/2010""","""154.0474"""
"""12/11/2010""","""154.2018"""
"""11/11/2010""","""154.6458"""
"""10/11/2010""","""154.7941"""
"""09/11/2010""","""155.0284"""
"""08/11/2010""","""155.2199"""
"""05/11/2010""","""155.2046"""
"""04/11/2010""","""155.3315"""
"""03/11/2010""","""155.1710"""
"""02/11/2010""","""154.9372"""
"""01/11/2010""","""154.9260"""
"""29/10/2010""","""154.6761"""
"""28/10/2010""","""154.4269"""
"""27/10/2010""","""154.4038"""
"""26/10/2010""","""154.6340"""
"""22/10/2010""","""154.6340"""
"""21/10/2010""","""154.6066"""
"""20/10/2010""","""154.7644"""
"""19/10/2010""","""155.0166"""
"""18/10/2010""","""155.1912"""
"""15/10/2010""","""155.4232"""
"""14/10/2010""","""155.7053"""
"""13/10/2010""","""155.8292"""
"""12/10/2010""","""155.9392"""
"""11/10/2010""","""155.6833"""
"""08/10/2010""","""155.6200"""
"""07/10/2010""","""155.4326"""
"""06/10/2010""","""155.5544"""
"""05/10/2010""","""155.1955"""
"""04/10/2010""","""155.2024"""
"""01/10/2010""","""154.9383"""
"""30/09/2010""","""154.9706"""
"""29/09/2010""","""155.1457"""
"""28/09/2010""","""155.2874"""
"""27/09/2010""","""155.3019"""
"""24/09/2010""","""155.0155"""
"""23/09/2010""","""155.3322"""
"""22/09/2010""","""155.0641"""
"""21/09/2010""","""154.5974"""
"""20/09/2010""","""154.5192"""
"""17/09/2010""","""154.6543"""
"""16/09/2010""","""154.4748"""
"""15/09/2010""","""154.8978"""
"""14/09/2010""","""155.1016"""
"""13/09/2010""","""154.7246"""
"""10/09/2010""","""154.7027"""
